Year,BA,Scenario,Threshold,Peak_Load,Hours_Above_Threshold,Percent_Above_Threshold
2020,LGEE,rcp85cooler_ssp3,0.9,6372.06,93.0,1.0588637139929409
2020,MISO,rcp85cooler_ssp3,0.9,123759.28,124.0,1.4118182853239212
2020,NEVP,rcp85cooler_ssp3,0.9,10125.53,108.0,1.2296481839918023
2020,NSB,rcp85cooler_ssp3,0.9,113.34,19.0,0.21632699533189115
2020,NWMT,rcp85cooler_ssp3,0.9,1553.61,205.0,2.334054423317773
2020,NYIS,rcp85cooler_ssp3,0.9,33920.66,70.0,0.7969941933280201
2020,PACE,rcp85cooler_ssp3,0.9,9745.34,174.0,1.9810998519867926
2020,PACW,rcp85cooler_ssp3,0.9,4313.99,28.0,0.318797677331208
2020,PGE,rcp85cooler_ssp3,0.9,4522.19,14.0,0.159398838665604
2020,PJM,rcp85cooler_ssp3,0.9,173840.12,107.0,1.2182625526585449
2020,PNM,rcp85cooler_ssp3,0.9,2851.64,190.0,2.1632699533189115
2020,PSCO,rcp85cooler_ssp3,0.9,8608.84,114.0,1.2979619719913469
2020,PSEI,rcp85cooler_ssp3,0.9,6550.83,87.0,0.9905499259933963
2020,SC,rcp85cooler_ssp3,0.9,6085.2,6.0,0.06831378799954457
2020,SCEG,rcp85cooler_ssp3,0.9,5764.75,70.0,0.7969941933280201
2020,SCL,rcp85cooler_ssp3,0.9,2111.04,116.0,1.3207332346578617
2020,SEC,rcp85cooler_ssp3,0.9,313.59,43.0,0.48958214733006944
2020,SOCO,rcp85cooler_ssp3,0.9,46415.39,202.0,2.2998975293180006
2020,SPA,rcp85cooler_ssp3,0.9,116.71,208.0,2.3682113173175456
2020,SRP,rcp85cooler_ssp3,0.9,7920.8,124.0,1.4118182853239212
2020,SWPP,rcp85cooler_ssp3,0.9,56366.94,188.0,2.1404986906523966
2020,TAL,rcp85cooler_ssp3,0.9,666.77,79.0,0.8994648753273369
2020,TEC,rcp85cooler_ssp3,0.9,4827.95,243.0,2.766708413981555
2020,TEPC,rcp85cooler_ssp3,0.9,3566.36,110.0,1.2524194466583172
2020,TIDC,rcp85cooler_ssp3,0.9,719.93,41.0,0.46681088466355464
2020,TPWR,rcp85cooler_ssp3,0.9,1094.35,119.0,1.354890128657634
2020,TVA,rcp85cooler_ssp3,0.9,34450.51,126.0,1.434589547990436
2020,WACM,rcp85cooler_ssp3,0.9,4695.08,176.0,2.0038711146533075
2020,WALC,rcp85cooler_ssp3,0.9,1811.24,208.0,2.3682113173175456
2020,WAUW,rcp85cooler_ssp3,0.9,142.98,64.0,0.7286804053284754
2025,AEC,rcp85cooler_ssp3,0.9,1685.78,11.0,0.12557077625570776
2025,AECI,rcp85cooler_ssp3,0.9,5528.5,10.0,0.1141552511415525
2025,AVA,rcp85cooler_ssp3,0.9,2837.44,65.0,0.7420091324200913
2025,AZPS,rcp85cooler_ssp3,0.9,8438.33,81.0,0.9246575342465754
2025,BANC,rcp85cooler_ssp3,0.9,5177.76,47.0,0.5365296803652968
2025,BPAT,rcp85cooler_ssp3,0.9,12637.91,73.0,0.8333333333333334
2025,CHPD,rcp85cooler_ssp3,0.9,557.41,44.0,0.502283105022831
2025,CISO,rcp85cooler_ssp3,0.9,58305.95,33.0,0.3767123287671233
2025,CPLE,rcp85cooler_ssp3,0.9,15788.9,9.0,0.10273972602739725
2025,DOPD,rcp85cooler_ssp3,0.9,411.46,167.0,1.906392694063927
2025,DUK,rcp85cooler_ssp3,0.9,24364.65,12.0,0.136986301369863
2025,EPE,rcp85cooler_ssp3,0.9,1891.63,118.0,1.3470319634703196
2025,ERCO,rcp85cooler_ssp3,0.9,69179.09,254.0,2.8995433789954337
2025,FMPP,rcp85cooler_ssp3,0.9,4734.3,10.0,0.1141552511415525
2025,FPC,rcp85cooler_ssp3,0.9,16826.01,5.0,0.05707762557077625
2025,FPL,rcp85cooler_ssp3,0.9,28665.89,162.0,1.8493150684931507
2025,GCPD,rcp85cooler_ssp3,0.9,1075.73,181.0,2.0662100456621
2025,GVL,rcp85cooler_ssp3,0.9,590.77,6.0,0.0684931506849315
2025,HST,rcp85cooler_ssp3,0.9,119.76,499.0,5.69634703196347
2025,IID,rcp85cooler_ssp3,0.9,1253.76,48.0,0.547945205479452
2025,IPCO,rcp85cooler_ssp3,0.9,4352.9,73.0,0.8333333333333334
2025,ISNE,rcp85cooler_ssp3,0.9,27901.0,34.0,0.3881278538812785
2025,JEA,rcp85cooler_ssp3,0.9,4870.9,4.0,0.045662100456621
2025,LDWP,rcp85cooler_ssp3,0.9,7813.49,42.0,0.4794520547945206
2025,LGEE,rcp85cooler_ssp3,0.9,6849.48,21.0,0.2397260273972603
2025,MISO,rcp85cooler_ssp3,0.9,116400.07,239.0,2.7283105022831053
2025,NEVP,rcp85cooler_ssp3,0.9,10843.35,105.0,1.1986301369863013
2025,NSB,rcp85cooler_ssp3,0.9,151.75,5.0,0.05707762557077625
2025,NWMT,rcp85cooler_ssp3,0.9,1644.43,205.0,2.3401826484018264
2025,NYIS,rcp85cooler_ssp3,0.9,32488.57,59.0,0.6735159817351598
2025,PACE,rcp85cooler_ssp3,0.9,10586.49,123.0,1.404109589041096
2025,PACW,rcp85cooler_ssp3,0.9,4351.48,22.0,0.2511415525114155
2025,PGE,rcp85cooler_ssp3,0.9,4600.05,34.0,0.3881278538812785
2025,PJM,rcp85cooler_ssp3,0.9,163309.37,156.0,1.7808219178082192
2025,PNM,rcp85cooler_ssp3,0.9,2965.03,131.0,1.495433789954338
2025,PSCO,rcp85cooler_ssp3,0.9,9079.66,90.0,1.0273972602739725
2025,PSEI,rcp85cooler_ssp3,0.9,6912.06,55.0,0.6278538812785388
2025,SC,rcp85cooler_ssp3,0.9,6914.64,9.0,0.10273972602739725
2025,SCEG,rcp85cooler_ssp3,0.9,6622.85,7.0,0.07990867579908677
2025,SCL,rcp85cooler_ssp3,0.9,2206.55,55.0,0.6278538812785388
2025,SEC,rcp85cooler_ssp3,0.9,514.54,11.0,0.12557077625570776
2025,SOCO,rcp85cooler_ssp3,0.9,56613.51,13.0,0.14840182648401826
2025,SPA,rcp85cooler_ssp3,0.9,120.41,94.0,1.0730593607305936
2025,SRP,rcp85cooler_ssp3,0.9,8287.44,92.0,1.0502283105022832
2025,SWPP,rcp85cooler_ssp3,0.9,52398.63,226.0,2.5799086757990866
2025,TAL,rcp85cooler_ssp3,0.9,952.46,6.0,0.0684931506849315
2025,TEC,rcp85cooler_ssp3,0.9,5364.37,22.0,0.2511415525114155
2025,TEPC,rcp85cooler_ssp3,0.9,3713.96,75.0,0.8561643835616438
2025,TIDC,rcp85cooler_ssp3,0.9,744.47,63.0,0.7191780821917808
2025,TPWR,rcp85cooler_ssp3,0.9,1167.52,95.0,1.0844748858447488
2025,TVA,rcp85cooler_ssp3,0.9,41429.22,23.0,0.2625570776255708
2025,WACM,rcp85cooler_ssp3,0.9,4952.71,121.0,1.3812785388127853
2025,WALC,rcp85cooler_ssp3,0.9,1982.83,162.0,1.8493150684931507
2025,WAUW,rcp85cooler_ssp3,0.9,149.02,130.0,1.4840182648401825
2030,AEC,rcp85cooler_ssp3,0.9,1083.92,110.0,1.2557077625570776
2030,AECI,rcp85cooler_ssp3,0.9,4735.83,78.0,0.8904109589041096
2030,AVA,rcp85cooler_ssp3,0.9,3008.33,85.0,0.9703196347031963
2030,AZPS,rcp85cooler_ssp3,0.9,9357.47,37.0,0.4223744292237443
2030,BANC,rcp85cooler_ssp3,0.9,5523.83,52.0,0.593607305936073
2030,BPAT,rcp85cooler_ssp3,0.9,13725.05,81.0,0.9246575342465754
2030,CHPD,rcp85cooler_ssp3,0.9,616.67,50.0,0.5707762557077625
2030,CISO,rcp85cooler_ssp3,0.9,60156.38,55.0,0.6278538812785388
2030,CPLE,rcp85cooler_ssp3,0.9,12821.78,80.0,0.91324200913242
2030,DOPD,rcp85cooler_ssp3,0.9,455.12,85.0,0.9703196347031963
2030,DUK,rcp85cooler_ssp3,0.9,21661.51,95.0,1.0844748858447488
2030,EPE,rcp85cooler_ssp3,0.9,2122.41,37.0,0.4223744292237443
2030,ERCO,rcp85cooler_ssp3,0.9,72526.89,195.0,2.2260273972602738
2030,FMPP,rcp85cooler_ssp3,0.9,4168.05,284.0,3.2420091324200913
2030,FPC,rcp85cooler_ssp3,0.9,13291.16,274.0,3.127853881278539
2030,FPL,rcp85cooler_ssp3,0.9,28381.19,387.0,4.417808219178082
2030,GCPD,rcp85cooler_ssp3,0.9,1106.25,219.0,2.5
2030,GVL,rcp85cooler_ssp3,0.9,507.02,127.0,1.4497716894977168
2030,HST,rcp85cooler_ssp3,0.9,122.61,482.0,5.502283105022831
2030,IID,rcp85cooler_ssp3,0.9,1327.69,20.0,0.228310502283105
2030,IPCO,rcp85cooler_ssp3,0.9,4468.13,119.0,1.3584474885844748
2030,ISNE,rcp85cooler_ssp3,0.9,27880.19,103.0,1.1757990867579908
2030,JEA,rcp85cooler_ssp3,0.9,3220.81,72.0,0.821917808219178
2030,LDWP,rcp85cooler_ssp3,0.9,8004.53,57.0,0.6506849315068494
2030,LGEE,rcp85cooler_ssp3,0.9,6347.61,61.0,0.6963470319634704
2030,MISO,rcp85cooler_ssp3,0.9,125522.36,143.0,1.632420091324201
2030,NEVP,rcp85cooler_ssp3,0.9,11130.69,127.0,1.4497716894977168
2030,NSB,rcp85cooler_ssp3,0.9,112.18,138.0,1.5753424657534247
2030,NWMT,rcp85cooler_ssp3,0.9,1771.03,81.0,0.9246575342465754
2030,NYIS,rcp85cooler_ssp3,0.9,32644.59,116.0,1.3242009132420092
2030,PACE,rcp85cooler_ssp3,0.9,11131.83,120.0,1.36986301369863
2030,PACW,rcp85cooler_ssp3,0.9,4652.33,87.0,0.9931506849315069
2030,PGE,rcp85cooler_ssp3,0.9,4839.22,49.0,0.5593607305936072
2030,PJM,rcp85cooler_ssp3,0.9,176142.39,58.0,0.6621004566210046
2030,PNM,rcp85cooler_ssp3,0.9,3195.97,69.0,0.7876712328767124
2030,PSCO,rcp85cooler_ssp3,0.9,9903.69,64.0,0.730593607305936
2030,PSEI,rcp85cooler_ssp3,0.9,7227.0,65.0,0.7420091324200913
2030,SC,rcp85cooler_ssp3,0.9,5676.79,114.0,1.3013698630136987
2030,SCEG,rcp85cooler_ssp3,0.9,5805.47,118.0,1.3470319634703196
2030,SCL,rcp85cooler_ssp3,0.9,2256.77,81.0,0.9246575342465754
2030,SEC,rcp85cooler_ssp3,0.9,320.25,145.0,1.6552511415525113
2030,SOCO,rcp85cooler_ssp3,0.9,49046.95,153.0,1.7465753424657535
2030,SPA,rcp85cooler_ssp3,0.9,117.85,134.0,1.5296803652968036
2030,SRP,rcp85cooler_ssp3,0.9,9140.41,44.0,0.502283105022831
2030,SWPP,rcp85cooler_ssp3,0.9,57638.01,117.0,1.3356164383561644
2030,TAL,rcp85cooler_ssp3,0.9,706.13,109.0,1.2442922374429224
2030,TEC,rcp85cooler_ssp3,0.9,5016.06,351.0,4.006849315068493
2030,TEPC,rcp85cooler_ssp3,0.9,4063.43,40.0,0.45662100456621
2030,TIDC,rcp85cooler_ssp3,0.9,816.41,38.0,0.4337899543378996
2030,TPWR,rcp85cooler_ssp3,0.9,1217.78,96.0,1.095890410958904
2030,TVA,rcp85cooler_ssp3,0.9,35787.18,105.0,1.1986301369863013
2030,WACM,rcp85cooler_ssp3,0.9,5311.45,109.0,1.2442922374429224
2030,WALC,rcp85cooler_ssp3,0.9,2010.23,139.0,1.5867579908675797
2030,WAUW,rcp85cooler_ssp3,0.9,158.82,102.0,1.1643835616438356
2035,AEC,rcp85cooler_ssp3,0.9,1086.66,127.0,1.4497716894977168
2035,AECI,rcp85cooler_ssp3,0.9,4390.78,119.0,1.3584474885844748
2035,AVA,rcp85cooler_ssp3,0.9,2750.11,59.0,0.6735159817351598
2035,AZPS,rcp85cooler_ssp3,0.9,9411.92,66.0,0.7534246575342466
2035,BANC,rcp85cooler_ssp3,0.9,5162.63,57.0,0.6506849315068494
2035,BPAT,rcp85cooler_ssp3,0.9,12741.39,19.0,0.2168949771689498
2035,CHPD,rcp85cooler_ssp3,0.9,575.9,28.0,0.31963470319634707
2035,CISO,rcp85cooler_ssp3,0.9,59235.7,76.0,0.8675799086757991
2035,CPLE,rcp85cooler_ssp3,0.9,12735.58,68.0,0.776255707762557
2035,DOPD,rcp85cooler_ssp3,0.9,417.03,47.0,0.5365296803652968
2035,DUK,rcp85cooler_ssp3,0.9,21513.95,86.0,0.9817351598173516
2035,EPE,rcp85cooler_ssp3,0.9,2148.71,41.0,0.46803652968036524
2035,ERCO,rcp85cooler_ssp3,0.9,74841.77,109.0,1.2442922374429224
2035,FMPP,rcp85cooler_ssp3,0.9,4320.98,245.0,2.7968036529680362
2035,FPC,rcp85cooler_ssp3,0.9,13994.11,142.0,1.6210045662100456
2035,FPL,rcp85cooler_ssp3,0.9,29886.21,238.0,2.7168949771689497
2035,GCPD,rcp85cooler_ssp3,0.9,1071.19,197.0,2.2488584474885847
2035,GVL,rcp85cooler_ssp3,0.9,523.63,115.0,1.3127853881278537
2035,HST,rcp85cooler_ssp3,0.9,127.07,467.0,5.331050228310502
2035,IID,rcp85cooler_ssp3,0.9,1324.7,63.0,0.7191780821917808
2035,IPCO,rcp85cooler_ssp3,0.9,4514.02,53.0,0.6050228310502284
2035,ISNE,rcp85cooler_ssp3,0.9,29503.24,89.0,1.0159817351598175
2035,JEA,rcp85cooler_ssp3,0.9,3230.28,110.0,1.2557077625570776
2035,LDWP,rcp85cooler_ssp3,0.9,8157.8,78.0,0.8904109589041096
2035,LGEE,rcp85cooler_ssp3,0.9,6220.33,147.0,1.678082191780822
2035,MISO,rcp85cooler_ssp3,0.9,132184.08,130.0,1.4840182648401825
2035,NEVP,rcp85cooler_ssp3,0.9,11651.81,88.0,1.004566210045662
2035,NSB,rcp85cooler_ssp3,0.9,112.81,147.0,1.678082191780822
2035,NWMT,rcp85cooler_ssp3,0.9,1685.98,152.0,1.7351598173515983
2035,NYIS,rcp85cooler_ssp3,0.9,34631.61,158.0,1.8036529680365299
2035,PACE,rcp85cooler_ssp3,0.9,11455.83,102.0,1.1643835616438356
2035,PACW,rcp85cooler_ssp3,0.9,4432.51,26.0,0.2968036529680365
2035,PGE,rcp85cooler_ssp3,0.9,4670.16,27.0,0.3082191780821918
2035,PJM,rcp85cooler_ssp3,0.9,179975.74,155.0,1.7694063926940637
2035,PNM,rcp85cooler_ssp3,0.9,3333.44,117.0,1.3356164383561644
2035,PSCO,rcp85cooler_ssp3,0.9,10528.71,69.0,0.7876712328767124
2035,PSEI,rcp85cooler_ssp3,0.9,6900.37,47.0,0.5365296803652968
2035,SC,rcp85cooler_ssp3,0.9,5658.68,101.0,1.1529680365296804
2035,SCEG,rcp85cooler_ssp3,0.9,5850.29,59.0,0.6735159817351598
2035,SCL,rcp85cooler_ssp3,0.9,2244.03,48.0,0.547945205479452
2035,SEC,rcp85cooler_ssp3,0.9,364.79,8.0,0.091324200913242
2035,SOCO,rcp85cooler_ssp3,0.9,49113.71,108.0,1.2328767123287672
2035,SPA,rcp85cooler_ssp3,0.9,117.16,225.0,2.5684931506849313
2035,SRP,rcp85cooler_ssp3,0.9,9231.17,84.0,0.9589041095890412
2035,SWPP,rcp85cooler_ssp3,0.9,55435.08,159.0,1.8150684931506849
2035,TAL,rcp85cooler_ssp3,0.9,720.59,100.0,1.141552511415525
2035,TEC,rcp85cooler_ssp3,0.9,5332.28,125.0,1.4269406392694064
2035,TEPC,rcp85cooler_ssp3,0.9,4073.51,92.0,1.0502283105022832
2035,TIDC,rcp85cooler_ssp3,0.9,769.67,53.0,0.6050228310502284
2035,TPWR,rcp85cooler_ssp3,0.9,1163.73,47.0,0.5365296803652968
2035,TVA,rcp85cooler_ssp3,0.9,34917.81,151.0,1.7237442922374429
2035,WACM,rcp85cooler_ssp3,0.9,5458.44,169.0,1.9292237442922375
2035,WALC,rcp85cooler_ssp3,0.9,2065.28,139.0,1.5867579908675797
2035,WAUW,rcp85cooler_ssp3,0.9,158.88,104.0,1.187214611872146
2040,AEC,rcp85cooler_ssp3,0.9,1132.78,118.0,1.343351548269581
2040,AECI,rcp85cooler_ssp3,0.9,4882.89,270.0,3.0737704918032787
2040,AVA,rcp85cooler_ssp3,0.9,2742.03,112.0,1.2750455373406193
2040,AZPS,rcp85cooler_ssp3,0.9,9124.11,90.0,1.0245901639344261
2040,BANC,rcp85cooler_ssp3,0.9,5827.09,24.0,0.273224043715847
2040,BPAT,rcp85cooler_ssp3,0.9,11732.09,85.0,0.9676684881602914
2040,CHPD,rcp85cooler_ssp3,0.9,506.96,73.0,0.8310564663023678
2040,CISO,rcp85cooler_ssp3,0.9,60645.11,91.0,1.0359744990892532
2040,CPLE,rcp85cooler_ssp3,0.9,12370.85,61.0,0.6944444444444444
2040,DOPD,rcp85cooler_ssp3,0.9,403.29,90.0,1.0245901639344261
2040,DUK,rcp85cooler_ssp3,0.9,21122.04,80.0,0.9107468123861567
2040,EPE,rcp85cooler_ssp3,0.9,2075.13,121.0,1.377504553734062
2040,ERCO,rcp85cooler_ssp3,0.9,79309.16,68.0,0.7741347905282332
2040,FMPP,rcp85cooler_ssp3,0.9,4468.75,221.0,2.515938069216758
2040,FPC,rcp85cooler_ssp3,0.9,14234.89,216.0,2.459016393442623
2040,FPL,rcp85cooler_ssp3,0.9,30336.38,278.0,3.1648451730418943
2040,GCPD,rcp85cooler_ssp3,0.9,1112.69,183.0,2.083333333333333
2040,GVL,rcp85cooler_ssp3,0.9,546.73,92.0,1.0473588342440803
2040,HST,rcp85cooler_ssp3,0.9,127.77,578.0,6.580145719489981
2040,IID,rcp85cooler_ssp3,0.9,1315.77,69.0,0.7855191256830601
2040,IPCO,rcp85cooler_ssp3,0.9,4828.41,41.0,0.4667577413479053
2040,ISNE,rcp85cooler_ssp3,0.9,29612.06,51.0,0.5806010928961749
2040,JEA,rcp85cooler_ssp3,0.9,3487.65,42.0,0.47814207650273227
2040,LDWP,rcp85cooler_ssp3,0.9,8555.18,37.0,0.42122040072859745
2040,LGEE,rcp85cooler_ssp3,0.9,6242.1,88.0,1.0018214936247722
2040,MISO,rcp85cooler_ssp3,0.9,125682.76,211.0,2.402094717668488
2040,NEVP,rcp85cooler_ssp3,0.9,11879.4,95.0,1.081511839708561
2040,NSB,rcp85cooler_ssp3,0.9,122.79,49.0,0.5578324225865209
2040,NWMT,rcp85cooler_ssp3,0.9,1788.61,102.0,1.1612021857923498
2040,NYIS,rcp85cooler_ssp3,0.9,34151.23,79.0,0.8993624772313297
2040,PACE,rcp85cooler_ssp3,0.9,11629.24,116.0,1.3205828779599271
2040,PACW,rcp85cooler_ssp3,0.9,4323.56,105.0,1.1953551912568305
2040,PGE,rcp85cooler_ssp3,0.9,4391.6,101.0,1.1498178506375227
2040,PJM,rcp85cooler_ssp3,0.9,170737.11,105.0,1.1953551912568305
2040,PNM,rcp85cooler_ssp3,0.9,3323.13,225.0,2.5614754098360657
2040,PSCO,rcp85cooler_ssp3,0.9,10526.3,115.0,1.3091985428051
2040,PSEI,rcp85cooler_ssp3,0.9,6756.55,81.0,0.9221311475409836
2040,SC,rcp85cooler_ssp3,0.9,5653.95,51.0,0.5806010928961749
2040,SCEG,rcp85cooler_ssp3,0.9,5812.66,59.0,0.6716757741347905
2040,SCL,rcp85cooler_ssp3,0.9,2089.2,321.0,3.6543715846994536
2040,SEC,rcp85cooler_ssp3,0.9,380.69,12.0,0.1366120218579235
2040,SOCO,rcp85cooler_ssp3,0.9,48094.5,171.0,1.9467213114754098
2040,SPA,rcp85cooler_ssp3,0.9,118.97,237.0,2.698087431693989
2040,SRP,rcp85cooler_ssp3,0.9,8858.0,140.0,1.5938069216757742
2040,SWPP,rcp85cooler_ssp3,0.9,58585.5,289.0,3.2900728597449906
2040,TAL,rcp85cooler_ssp3,0.9,748.8,103.0,1.1725865209471766
2040,TEC,rcp85cooler_ssp3,0.9,5341.9,261.0,2.971311475409836
2040,TEPC,rcp85cooler_ssp3,0.9,4086.45,77.0,0.8765938069216759
2040,TIDC,rcp85cooler_ssp3,0.9,825.49,35.0,0.39845173041894355
2040,TPWR,rcp85cooler_ssp3,0.9,1115.27,121.0,1.377504553734062
2040,TVA,rcp85cooler_ssp3,0.9,34880.46,157.0,1.7873406193078325
2040,WACM,rcp85cooler_ssp3,0.9,5527.54,239.0,2.720856102003643
2040,WALC,rcp85cooler_ssp3,0.9,2127.56,196.0,2.2313296903460835
2040,WAUW,rcp85cooler_ssp3,0.9,168.47,73.0,0.8310564663023678
2045,AEC,rcp85cooler_ssp3,0.9,1112.65,11.0,0.12557077625570776
2045,AECI,rcp85cooler_ssp3,0.9,5125.8,47.0,0.5365296803652968
2045,AVA,rcp85cooler_ssp3,0.9,2757.07,244.0,2.7853881278538815
2045,AZPS,rcp85cooler_ssp3,0.9,10077.89,28.0,0.31963470319634707
2045,BANC,rcp85cooler_ssp3,0.9,5700.79,72.0,0.821917808219178
2045,BPAT,rcp85cooler_ssp3,0.9,12076.93,96.0,1.095890410958904
2045,CHPD,rcp85cooler_ssp3,0.9,578.66,29.0,0.3310502283105023
2045,CISO,rcp85cooler_ssp3,0.9,63174.82,104.0,1.187214611872146
2045,CPLE,rcp85cooler_ssp3,0.9,12626.51,74.0,0.8447488584474886
2045,DOPD,rcp85cooler_ssp3,0.9,454.19,19.0,0.2168949771689498
2045,DUK,rcp85cooler_ssp3,0.9,21766.41,47.0,0.5365296803652968
2045,EPE,rcp85cooler_ssp3,0.9,2165.08,106.0,1.2100456621004567
2045,ERCO,rcp85cooler_ssp3,0.9,75034.68,258.0,2.945205479452055
2045,FMPP,rcp85cooler_ssp3,0.9,4468.03,317.0,3.6187214611872145
2045,FPC,rcp85cooler_ssp3,0.9,14412.77,238.0,2.7168949771689497
2045,FPL,rcp85cooler_ssp3,0.9,30532.56,380.0,4.337899543378995
2045,GCPD,rcp85cooler_ssp3,0.9,1116.25,268.0,3.0593607305936072
2045,GVL,rcp85cooler_ssp3,0.9,548.23,97.0,1.1073059360730595
2045,HST,rcp85cooler_ssp3,0.9,132.26,466.0,5.319634703196347
2045,IID,rcp85cooler_ssp3,0.9,1416.69,48.0,0.547945205479452
2045,IPCO,rcp85cooler_ssp3,0.9,4716.46,105.0,1.1986301369863013
2045,ISNE,rcp85cooler_ssp3,0.9,32628.68,54.0,0.6164383561643836
2045,JEA,rcp85cooler_ssp3,0.9,3337.27,184.0,2.1004566210045663
2045,LDWP,rcp85cooler_ssp3,0.9,8589.32,60.0,0.684931506849315
2045,LGEE,rcp85cooler_ssp3,0.9,5997.46,189.0,2.1575342465753424
2045,MISO,rcp85cooler_ssp3,0.9,129615.74,237.0,2.7054794520547945
2045,NEVP,rcp85cooler_ssp3,0.9,12703.08,70.0,0.7990867579908676
2045,NSB,rcp85cooler_ssp3,0.9,120.01,167.0,1.906392694063927
2045,NWMT,rcp85cooler_ssp3,0.9,1775.29,160.0,1.82648401826484
2045,NYIS,rcp85cooler_ssp3,0.9,37834.32,123.0,1.404109589041096
2045,PACE,rcp85cooler_ssp3,0.9,11918.85,99.0,1.13013698630137
2045,PACW,rcp85cooler_ssp3,0.9,4393.18,178.0,2.031963470319635
2045,PGE,rcp85cooler_ssp3,0.9,4766.45,47.0,0.5365296803652968
2045,PJM,rcp85cooler_ssp3,0.9,176997.48,232.0,2.6484018264840183
2045,PNM,rcp85cooler_ssp3,0.9,3584.78,75.0,0.8561643835616438
2045,PSCO,rcp85cooler_ssp3,0.9,11374.65,46.0,0.5251141552511416
2045,PSEI,rcp85cooler_ssp3,0.9,6725.46,170.0,1.9406392694063925
2045,SC,rcp85cooler_ssp3,0.9,5680.39,47.0,0.5365296803652968
2045,SCEG,rcp85cooler_ssp3,0.9,5776.97,39.0,0.4452054794520548
2045,SCL,rcp85cooler_ssp3,0.9,2132.77,253.0,2.8881278538812785
2045,SEC,rcp85cooler_ssp3,0.9,391.73,7.0,0.07990867579908677
2045,SOCO,rcp85cooler_ssp3,0.9,45845.18,171.0,1.952054794520548
2045,SPA,rcp85cooler_ssp3,0.9,118.08,280.0,3.1963470319634704
2045,SRP,rcp85cooler_ssp3,0.9,9744.11,40.0,0.45662100456621
2045,SWPP,rcp85cooler_ssp3,0.9,60522.17,95.0,1.0844748858447488
2045,TAL,rcp85cooler_ssp3,0.9,715.5,196.0,2.237442922374429
2045,TEC,rcp85cooler_ssp3,0.9,5423.3,268.0,3.0593607305936072
2045,TEPC,rcp85cooler_ssp3,0.9,4406.07,38.0,0.4337899543378996
2045,TIDC,rcp85cooler_ssp3,0.9,852.38,67.0,0.7648401826484018
2045,TPWR,rcp85cooler_ssp3,0.9,1125.36,174.0,1.9863013698630139
2045,TVA,rcp85cooler_ssp3,0.9,33665.55,178.0,2.031963470319635
2045,WACM,rcp85cooler_ssp3,0.9,5860.88,129.0,1.4726027397260275
2045,WALC,rcp85cooler_ssp3,0.9,2246.17,82.0,0.9360730593607305
2045,WAUW,rcp85cooler_ssp3,0.9,176.05,39.0,0.4452054794520548
2050,AEC,rcp85cooler_ssp3,0.9,1168.75,76.0,0.8675799086757991
2050,AECI,rcp85cooler_ssp3,0.9,5205.0,74.0,0.8447488584474886
2050,AVA,rcp85cooler_ssp3,0.9,2753.82,114.0,1.3013698630136987
2050,AZPS,rcp85cooler_ssp3,0.9,9847.62,102.0,1.1643835616438356
2050,BANC,rcp85cooler_ssp3,0.9,6138.62,27.0,0.3082191780821918
2050,BPAT,rcp85cooler_ssp3,0.9,12420.97,33.0,0.3767123287671233
2050,CHPD,rcp85cooler_ssp3,0.9,541.16,20.0,0.228310502283105
2050,CISO,rcp85cooler_ssp3,0.9,69300.72,33.0,0.3767123287671233
2050,CPLE,rcp85cooler_ssp3,0.9,12834.74,112.0,1.2785388127853883
2050,DOPD,rcp85cooler_ssp3,0.9,435.77,26.0,0.2968036529680365
2050,DUK,rcp85cooler_ssp3,0.9,22141.37,115.0,1.3127853881278537
2050,EPE,rcp85cooler_ssp3,0.9,2191.26,152.0,1.7351598173515983
2050,ERCO,rcp85cooler_ssp3,0.9,80012.04,117.0,1.3356164383561644
2050,FMPP,rcp85cooler_ssp3,0.9,4823.67,228.0,2.6027397260273974
2050,FPC,rcp85cooler_ssp3,0.9,15419.39,260.0,2.968036529680365
2050,FPL,rcp85cooler_ssp3,0.9,32557.91,337.0,3.8470319634703194
2050,GCPD,rcp85cooler_ssp3,0.9,1131.78,251.0,2.865296803652968
2050,GVL,rcp85cooler_ssp3,0.9,597.29,92.0,1.0502283105022832
2050,HST,rcp85cooler_ssp3,0.9,139.42,454.0,5.182648401826484
2050,IID,rcp85cooler_ssp3,0.9,1424.05,77.0,0.8789954337899543
2050,IPCO,rcp85cooler_ssp3,0.9,4754.99,79.0,0.9018264840182649
2050,ISNE,rcp85cooler_ssp3,0.9,33946.65,63.0,0.7191780821917808
2050,JEA,rcp85cooler_ssp3,0.9,3593.99,170.0,1.9406392694063925
2050,LDWP,rcp85cooler_ssp3,0.9,9444.3,36.0,0.410958904109589
2050,LGEE,rcp85cooler_ssp3,0.9,6430.83,103.0,1.1757990867579908
2050,MISO,rcp85cooler_ssp3,0.9,136257.86,201.0,2.2945205479452055
2050,NEVP,rcp85cooler_ssp3,0.9,12820.73,94.0,1.0730593607305936
2050,NSB,rcp85cooler_ssp3,0.9,125.32,236.0,2.6940639269406392
2050,NWMT,rcp85cooler_ssp3,0.9,1756.1,155.0,1.7694063926940637
2050,NYIS,rcp85cooler_ssp3,0.9,40291.9,83.0,0.9474885844748858
2050,PACE,rcp85cooler_ssp3,0.9,11875.9,143.0,1.632420091324201
2050,PACW,rcp85cooler_ssp3,0.9,4419.26,203.0,2.317351598173516
