Scenario,Year,BA,Total_Load_TWh,Peak_Load_MWh,Total_Load_Normalized,Peak_Load_Normalized
rcp85hotter_ssp3,2094.0,SRP,44.641117200000004,10399.8,1.414,1.397
rcp85hotter_ssp3,2094.0,SWPP,343.1443353,71342.72,1.255,1.402
rcp85hotter_ssp3,2094.0,TAL,3.85312174,867.87,1.278,1.435
rcp85hotter_ssp3,2094.0,TEC,30.78727185,6089.02,1.298,1.35
rcp85hotter_ssp3,2094.0,TEPC,21.26579153,4779.28,1.409,1.407
rcp85hotter_ssp3,2094.0,TIDC,4.604926219999999,1073.42,1.612,1.692
rcp85hotter_ssp3,2094.0,TPWR,6.52712125,1157.04,1.202,1.202
rcp85hotter_ssp3,2094.0,TVA,173.04489744999998,35204.35,1.013,1.08
rcp85hotter_ssp3,2094.0,WACM,43.51788632,7738.51,1.586,1.831
rcp85hotter_ssp3,2094.0,WALC,13.8508334,2444.49,1.432,1.415
rcp85hotter_ssp3,2094.0,WAUW,1.0018053,213.49,1.312,1.539
rcp85hotter_ssp3,2095.0,AEC,5.26696423,1148.95,1.1,1.123
rcp85hotter_ssp3,2095.0,AECI,25.46359343,5950.46,1.2,1.099
rcp85hotter_ssp3,2095.0,AVA,16.545337189999998,3345.08,1.255,1.371
rcp85hotter_ssp3,2095.0,AZPS,46.75583142,11370.73,1.42,1.452
rcp85hotter_ssp3,2095.0,BANC,30.71703275,7800.79,1.659,1.771
rcp85hotter_ssp3,2095.0,BPAT,73.40927015999999,12057.47,1.214,1.111
rcp85hotter_ssp3,2095.0,CHPD,2.38183034,450.44,1.179,0.922
rcp85hotter_ssp3,2095.0,CISO,398.74184347000005,84905.74,1.618,1.771
rcp85hotter_ssp3,2095.0,CPLE,57.01740213,12009.05,0.956,0.982
rcp85hotter_ssp3,2095.0,DOPD,2.20298667,425.73,1.227,1.129
rcp85hotter_ssp3,2095.0,DUK,100.23144663,20802.4,0.953,1.068
rcp85hotter_ssp3,2095.0,EPE,12.69008189,2851.95,1.562,1.582
rcp85hotter_ssp3,2095.0,ERCO,475.87057688,98906.2,1.445,1.498
rcp85hotter_ssp3,2095.0,FMPP,25.7081541,4825.7,1.3,1.265
rcp85hotter_ssp3,2095.0,FPC,78.24463304999999,15759.7,1.326,1.298
rcp85hotter_ssp3,2095.0,FPL,180.05553369,33310.27,1.314,1.284
rcp85hotter_ssp3,2095.0,GCPD,7.183047139999999,1281.02,1.26,1.42
rcp85hotter_ssp3,2095.0,GVL,2.89290036,610.97,1.332,1.332
rcp85hotter_ssp3,2095.0,HST,0.81327123,138.8,1.325,1.261
rcp85hotter_ssp3,2095.0,IID,6.80457951,1807.71,1.776,1.677
rcp85hotter_ssp3,2095.0,IPCO,23.34285323,5383.48,1.351,1.48
rcp85hotter_ssp3,2095.0,ISNE,203.34027676,43331.41,1.419,1.564
rcp85hotter_ssp3,2095.0,JEA,18.08419052,3698.38,1.275,1.319
rcp85hotter_ssp3,2095.0,LDWP,52.11727603,11454.49,1.714,1.712
rcp85hotter_ssp3,2095.0,LGEE,28.794346530000002,5964.52,0.918,0.956
rcp85hotter_ssp3,2095.0,MISO,847.91878595,158987.17,1.255,1.337
rcp85hotter_ssp3,2095.0,NEVP,61.48943117,14133.35,1.478,1.567
rcp85hotter_ssp3,2095.0,NSB,0.60561153,130.91,1.336,1.316
rcp85hotter_ssp3,2095.0,NWMT,11.57634025,2119.13,1.207,1.39
rcp85hotter_ssp3,2095.0,NYIS,247.17624431000002,51961.03,1.501,1.66
rcp85hotter_ssp3,2095.0,PACE,71.73494262999999,13903.93,1.347,1.521
rcp85hotter_ssp3,2095.0,PACW,27.9363769,5166.92,1.257,1.386
rcp85hotter_ssp3,2095.0,PGE,27.32660284,5633.18,1.269,1.463
rcp85hotter_ssp3,2095.0,PJM,981.0169043999999,202128.9,1.166,1.188
rcp85hotter_ssp3,2095.0,PNM,23.24694629,4619.27,1.552,1.697
rcp85hotter_ssp3,2095.0,PSCO,75.26129969,15778.11,1.739,1.907
rcp85hotter_ssp3,2095.0,PSEI,40.75158551,6469.06,1.234,1.124
rcp85hotter_ssp3,2095.0,SC,27.24777241,5550.32,1.018,1.109
rcp85hotter_ssp3,2095.0,SCEG,28.420107129999998,5708.76,1.025,1.091
rcp85hotter_ssp3,2095.0,SCL,13.25576924,2064.61,1.22,1.119
rcp85hotter_ssp3,2095.0,SEC,1.83247183,385.64,1.219,1.24
rcp85hotter_ssp3,2095.0,SOCO,242.77083637,50060.61,1.045,1.137
rcp85hotter_ssp3,2095.0,SPA,0.71027331,132.0,1.077,1.048
rcp85hotter_ssp3,2095.0,SRP,44.537530409999995,10950.26,1.41,1.471
rcp85hotter_ssp3,2095.0,SWPP,338.81878845999995,71437.37,1.24,1.404
rcp85hotter_ssp3,2095.0,TAL,3.8545729399999997,822.47,1.278,1.359
rcp85hotter_ssp3,2095.0,TEC,30.944069170000002,5880.54,1.305,1.304
rcp85hotter_ssp3,2095.0,TEPC,21.014343800000002,4980.38,1.392,1.466
rcp85hotter_ssp3,2095.0,TIDC,4.58094014,1093.55,1.604,1.724
rcp85hotter_ssp3,2095.0,TPWR,6.51335567,1056.78,1.199,1.098
rcp85hotter_ssp3,2095.0,TVA,170.96516421,35585.97,1.001,1.092
rcp85hotter_ssp3,2095.0,WACM,43.21020938,7667.67,1.575,1.814
rcp85hotter_ssp3,2095.0,WALC,13.56441665,2550.35,1.402,1.476
rcp85hotter_ssp3,2095.0,WAUW,0.99172609,215.76,1.299,1.555
rcp85hotter_ssp3,2096.0,AEC,5.1956524,1138.02,1.086,1.113
rcp85hotter_ssp3,2096.0,AECI,25.609339390000002,6194.44,1.207,1.144
rcp85hotter_ssp3,2096.0,AVA,16.34896031,3123.71,1.24,1.28
rcp85hotter_ssp3,2096.0,AZPS,46.43311662,10987.45,1.41,1.403
rcp85hotter_ssp3,2096.0,BANC,30.49538592,7678.12,1.647,1.743
rcp85hotter_ssp3,2096.0,BPAT,73.53988436,11974.16,1.217,1.103
rcp85hotter_ssp3,2096.0,CHPD,2.4097768399999997,514.93,1.193,1.054
rcp85hotter_ssp3,2096.0,CISO,396.40948083,81907.46,1.608,1.709
rcp85hotter_ssp3,2096.0,CPLE,56.57606669,12279.67,0.948,1.004
rcp85hotter_ssp3,2096.0,DOPD,2.18047492,406.93,1.214,1.079
rcp85hotter_ssp3,2096.0,DUK,100.33983416,21275.98,0.954,1.093
rcp85hotter_ssp3,2096.0,EPE,12.68839259,2854.28,1.562,1.583
rcp85hotter_ssp3,2096.0,ERCO,474.76542996,98499.96,1.441,1.492
rcp85hotter_ssp3,2096.0,FMPP,25.52844047,5009.98,1.291,1.314
rcp85hotter_ssp3,2096.0,FPC,77.90603595,16522.52,1.321,1.36
rcp85hotter_ssp3,2096.0,FPL,178.48122893000001,34018.43,1.302,1.311
rcp85hotter_ssp3,2096.0,GCPD,7.119481,1246.67,1.248,1.381
rcp85hotter_ssp3,2096.0,GVL,2.86808525,624.6,1.32,1.362
rcp85hotter_ssp3,2096.0,HST,0.8005634,142.27,1.305,1.293
rcp85hotter_ssp3,2096.0,IID,6.87193844,1789.1,1.794,1.66
rcp85hotter_ssp3,2096.0,IPCO,23.17007631,5461.38,1.341,1.501
rcp85hotter_ssp3,2096.0,ISNE,201.86488735,42451.05,1.408,1.533
rcp85hotter_ssp3,2096.0,JEA,18.1483037,3742.1,1.279,1.335
rcp85hotter_ssp3,2096.0,LDWP,51.404325899999996,11811.15,1.691,1.765
rcp85hotter_ssp3,2096.0,LGEE,28.919738239999997,5954.79,0.922,0.954
rcp85hotter_ssp3,2096.0,MISO,846.41911662,156292.44,1.253,1.314
rcp85hotter_ssp3,2096.0,NEVP,61.39414277,14428.95,1.476,1.6
rcp85hotter_ssp3,2096.0,NSB,0.6068146600000001,136.73,1.339,1.375
rcp85hotter_ssp3,2096.0,NWMT,11.49672782,2011.84,1.198,1.319
rcp85hotter_ssp3,2096.0,NYIS,246.69210034,52364.67,1.498,1.673
rcp85hotter_ssp3,2096.0,PACE,71.45614261,13344.32,1.342,1.459
rcp85hotter_ssp3,2096.0,PACW,27.9836414,5174.06,1.259,1.388
rcp85hotter_ssp3,2096.0,PGE,27.166500260000003,5747.12,1.262,1.492
rcp85hotter_ssp3,2096.0,PJM,980.9881276699999,202918.2,1.166,1.193
rcp85hotter_ssp3,2096.0,PNM,23.10970882,4667.86,1.543,1.714
rcp85hotter_ssp3,2096.0,PSCO,75.47100949,16302.26,1.744,1.971
rcp85hotter_ssp3,2096.0,PSEI,40.72822626,6608.71,1.233,1.149
rcp85hotter_ssp3,2096.0,SC,27.177110239999998,5669.26,1.015,1.133
rcp85hotter_ssp3,2096.0,SCEG,28.19142525,5752.49,1.017,1.099
rcp85hotter_ssp3,2096.0,SCL,13.28761653,2134.92,1.223,1.157
rcp85hotter_ssp3,2096.0,SEC,1.81877615,384.59,1.21,1.237
rcp85hotter_ssp3,2096.0,SOCO,241.90219731,49744.48,1.041,1.13
rcp85hotter_ssp3,2096.0,SPA,0.70164436,131.71,1.063,1.045
rcp85hotter_ssp3,2096.0,SRP,44.25109897,10574.59,1.401,1.42
rcp85hotter_ssp3,2096.0,SWPP,338.47770908,71356.3,1.238,1.403
rcp85hotter_ssp3,2096.0,TAL,3.83432178,825.29,1.271,1.364
rcp85hotter_ssp3,2096.0,TEC,30.78528568,5982.29,1.298,1.327
rcp85hotter_ssp3,2096.0,TEPC,21.07818685,4761.11,1.396,1.402
rcp85hotter_ssp3,2096.0,TIDC,4.56636921,1094.65,1.599,1.725
rcp85hotter_ssp3,2096.0,TPWR,6.51915915,1110.76,1.2,1.154
rcp85hotter_ssp3,2096.0,TVA,170.73896441,35295.33,1.0,1.083
rcp85hotter_ssp3,2096.0,WACM,43.23475802,7701.66,1.576,1.822
rcp85hotter_ssp3,2096.0,WALC,13.71721337,2526.67,1.418,1.463
rcp85hotter_ssp3,2096.0,WAUW,0.98836771,205.04,1.294,1.478
rcp85hotter_ssp3,2097.0,AEC,5.12169509,1109.63,1.07,1.085
rcp85hotter_ssp3,2097.0,AECI,25.48169855,6475.96,1.201,1.196
rcp85hotter_ssp3,2097.0,AVA,16.53781083,3150.49,1.255,1.291
rcp85hotter_ssp3,2097.0,AZPS,46.098357490000005,11158.2,1.4,1.425
rcp85hotter_ssp3,2097.0,BANC,30.51164352,7633.38,1.647,1.733
rcp85hotter_ssp3,2097.0,BPAT,73.3444479,11922.8,1.213,1.098
rcp85hotter_ssp3,2097.0,CHPD,2.4176111099999997,560.55,1.197,1.148
rcp85hotter_ssp3,2097.0,CISO,394.04124060000004,85241.55,1.599,1.778
rcp85hotter_ssp3,2097.0,CPLE,56.53843626,12045.12,0.948,0.985
rcp85hotter_ssp3,2097.0,DOPD,2.2228326099999998,417.54,1.238,1.107
rcp85hotter_ssp3,2097.0,DUK,99.82657141,21131.99,0.949,1.085
rcp85hotter_ssp3,2097.0,EPE,12.730190689999999,2858.11,1.567,1.585
rcp85hotter_ssp3,2097.0,ERCO,476.02300694,98890.25,1.445,1.498
rcp85hotter_ssp3,2097.0,FMPP,25.44495892,4907.4,1.286,1.287
rcp85hotter_ssp3,2097.0,FPC,77.46331573,16104.6,1.313,1.326
rcp85hotter_ssp3,2097.0,FPL,178.13462,33812.78,1.3,1.303
rcp85hotter_ssp3,2097.0,GCPD,7.11615535,1239.68,1.248,1.374
rcp85hotter_ssp3,2097.0,GVL,2.85423808,619.51,1.314,1.351
rcp85hotter_ssp3,2097.0,HST,0.80104999,142.38,1.305,1.294
rcp85hotter_ssp3,2097.0,IID,6.81228201,1850.39,1.778,1.717
rcp85hotter_ssp3,2097.0,IPCO,23.05064816,5434.97,1.334,1.494
rcp85hotter_ssp3,2097.0,ISNE,200.47065836000002,40464.96,1.399,1.461
rcp85hotter_ssp3,2097.0,JEA,17.884902989999997,3669.73,1.261,1.309
rcp85hotter_ssp3,2097.0,LDWP,51.08233528,11380.53,1.68,1.701
rcp85hotter_ssp3,2097.0,LGEE,28.77484625,6028.01,0.918,0.966
rcp85hotter_ssp3,2097.0,MISO,842.82244223,158366.0,1.247,1.331
rcp85hotter_ssp3,2097.0,NEVP,61.1500082,14288.04,1.47,1.584
rcp85hotter_ssp3,2097.0,NSB,0.60198827,132.48,1.328,1.332
rcp85hotter_ssp3,2097.0,NWMT,11.60452145,2079.97,1.209,1.364
rcp85hotter_ssp3,2097.0,NYIS,246.31210116999998,50592.53,1.496,1.616
rcp85hotter_ssp3,2097.0,PACE,71.1742502,13363.96,1.337,1.461
rcp85hotter_ssp3,2097.0,PACW,27.90221637,5328.11,1.255,1.429
rcp85hotter_ssp3,2097.0,PGE,27.08682925,5933.17,1.258,1.541
rcp85hotter_ssp3,2097.0,PJM,981.92489032,201633.89,1.167,1.185
rcp85hotter_ssp3,2097.0,PNM,23.120551149999997,4775.81,1.544,1.754
rcp85hotter_ssp3,2097.0,PSCO,75.66125787,15973.78,1.749,1.931
rcp85hotter_ssp3,2097.0,PSEI,40.67371277,6677.89,1.232,1.161
rcp85hotter_ssp3,2097.0,SC,27.12580562,5562.9,1.013,1.112
rcp85hotter_ssp3,2097.0,SCEG,28.22842149,5661.71,1.018,1.082
rcp85hotter_ssp3,2097.0,SCL,13.25946375,2171.33,1.22,1.177
rcp85hotter_ssp3,2097.0,SEC,1.80467877,373.83,1.201,1.202
rcp85hotter_ssp3,2097.0,SOCO,240.45604762,48885.28,1.035,1.11
rcp85hotter_ssp3,2097.0,SPA,0.6987185899999999,131.84,1.059,1.046
rcp85hotter_ssp3,2097.0,SRP,43.83979351,10643.61,1.388,1.43
rcp85hotter_ssp3,2097.0,SWPP,337.28319167,73033.02,1.234,1.436
rcp85hotter_ssp3,2097.0,TAL,3.81755231,805.64,1.266,1.332
rcp85hotter_ssp3,2097.0,TEC,30.66088154,5963.01,1.293,1.322
rcp85hotter_ssp3,2097.0,TEPC,21.2398025,4800.26,1.407,1.413
rcp85hotter_ssp3,2097.0,TIDC,4.55496202,1085.42,1.595,1.711
rcp85hotter_ssp3,2097.0,TPWR,6.53597857,1133.82,1.203,1.178
rcp85hotter_ssp3,2097.0,TVA,169.60581306,35410.64,0.993,1.087
rcp85hotter_ssp3,2097.0,WACM,43.23910092,7878.03,1.576,1.864
rcp85hotter_ssp3,2097.0,WALC,13.5949294,2623.07,1.405,1.518
rcp85hotter_ssp3,2097.0,WAUW,1.0005846,210.28,1.31,1.516
rcp85hotter_ssp3,2098.0,AEC,5.150375690000001,1142.59,1.076,1.117
rcp85hotter_ssp3,2098.0,AECI,26.37429516,6151.51,1.243,1.136
rcp85hotter_ssp3,2098.0,AVA,16.39777459,3413.52,1.244,1.399
rcp85hotter_ssp3,2098.0,AZPS,45.817426170000005,11219.99,1.392,1.433
rcp85hotter_ssp3,2098.0,BANC,30.136888120000002,7529.96,1.627,1.71
rcp85hotter_ssp3,2098.0,BPAT,73.06937027,12064.95,1.209,1.111
rcp85hotter_ssp3,2098.0,CHPD,2.3938193599999997,485.23,1.185,0.993
rcp85hotter_ssp3,2098.0,CISO,391.62846162,85564.68,1.589,1.785
rcp85hotter_ssp3,2098.0,CPLE,56.41624904,11802.75,0.945,0.965
rcp85hotter_ssp3,2098.0,DOPD,2.1909328599999998,436.16,1.22,1.156
rcp85hotter_ssp3,2098.0,DUK,99.35182868999999,20033.77,0.945,1.029
rcp85hotter_ssp3,2098.0,EPE,12.6133785,2827.86,1.553,1.568
rcp85hotter_ssp3,2098.0,ERCO,472.62109032,101596.08,1.435,1.539
rcp85hotter_ssp3,2098.0,FMPP,25.282989949999997,4840.53,1.278,1.269
rcp85hotter_ssp3,2098.0,FPC,77.22819939,16015.2,1.309,1.319
rcp85hotter_ssp3,2098.0,FPL,176.46987847999998,33644.29,1.287,1.296
rcp85hotter_ssp3,2098.0,GCPD,7.1206866799999995,1296.33,1.249,1.437
rcp85hotter_ssp3,2098.0,GVL,2.8589102000000004,605.32,1.316,1.32
rcp85hotter_ssp3,2098.0,HST,0.79157367,142.1,1.29,1.291
rcp85hotter_ssp3,2098.0,IID,6.76021042,1760.61,1.765,1.634
rcp85hotter_ssp3,2098.0,IPCO,23.030437149999997,5475.32,1.333,1.505
rcp85hotter_ssp3,2098.0,ISNE,199.04446946000002,41879.08,1.389,1.512
rcp85hotter_ssp3,2098.0,JEA,18.014650149999998,3792.22,1.27,1.352
rcp85hotter_ssp3,2098.0,LDWP,50.97111695,11745.39,1.676,1.755
rcp85hotter_ssp3,2098.0,LGEE,28.835642699999998,5919.88,0.92,0.948
rcp85hotter_ssp3,2098.0,MISO,841.78584873,155766.34,1.246,1.31
rcp85hotter_ssp3,2098.0,NEVP,61.10708677,13997.15,1.469,1.552
rcp85hotter_ssp3,2098.0,NSB,0.60018752,131.99,1.324,1.327
rcp85hotter_ssp3,2098.0,NWMT,11.44671627,2154.14,1.193,1.413
rcp85hotter_ssp3,2098.0,NYIS,245.77450984,52674.64,1.493,1.683
rcp85hotter_ssp3,2098.0,PACE,71.29489229,13585.87,1.339,1.486
rcp85hotter_ssp3,2098.0,PACW,27.755169289999998,5181.17,1.248,1.39
rcp85hotter_ssp3,2098.0,PGE,27.09077352,5713.49,1.258,1.484
rcp85hotter_ssp3,2098.0,PJM,981.86831152,205465.14,1.167,1.208
rcp85hotter_ssp3,2098.0,PNM,23.10309908,4653.92,1.543,1.709
rcp85hotter_ssp3,2098.0,PSCO,75.86403609999999,16097.78,1.753,1.946
rcp85hotter_ssp3,2098.0,PSEI,40.65721035,6664.22,1.231,1.158
rcp85hotter_ssp3,2098.0,SC,27.111794070000002,5388.07,1.012,1.077
rcp85hotter_ssp3,2098.0,SCEG,28.18260121,5528.8,1.016,1.057
rcp85hotter_ssp3,2098.0,SCL,13.27392444,2153.12,1.221,1.167
rcp85hotter_ssp3,2098.0,SEC,1.8202374099999998,385.83,1.211,1.24
rcp85hotter_ssp3,2098.0,SOCO,239.46813903999998,48282.17,1.031,1.096
rcp85hotter_ssp3,2098.0,SPA,0.6930049,129.5,1.05,1.028
rcp85hotter_ssp3,2098.0,SRP,43.6096841,10651.39,1.381,1.431
rcp85hotter_ssp3,2098.0,SWPP,338.26203015,70717.29,1.238,1.39
rcp85hotter_ssp3,2098.0,TAL,3.81379394,814.9,1.265,1.347
rcp85hotter_ssp3,2098.0,TEC,30.51971193,5781.75,1.287,1.282
rcp85hotter_ssp3,2098.0,TEPC,20.838703489999997,4872.36,1.381,1.435
rcp85hotter_ssp3,2098.0,TIDC,4.52677729,1075.02,1.585,1.695
rcp85hotter_ssp3,2098.0,TPWR,6.52074154,1096.8,1.2,1.139
rcp85hotter_ssp3,2098.0,TVA,169.26546638,33954.53,0.991,1.042
rcp85hotter_ssp3,2098.0,WACM,43.302754469999996,7680.81,1.578,1.817
rcp85hotter_ssp3,2098.0,WALC,13.555649630000001,2521.31,1.401,1.459
rcp85hotter_ssp3,2098.0,WAUW,0.99122179,221.58,1.298,1.597
rcp85hotter_ssp3,2099.0,AEC,5.10046641,1142.27,1.066,1.117
rcp85hotter_ssp3,2099.0,AECI,25.545445989999997,6452.33,1.204,1.192
rcp85hotter_ssp3,2099.0,AVA,16.46566228,3186.55,1.249,1.306
rcp85hotter_ssp3,2099.0,AZPS,45.5354914,11108.41,1.383,1.418
rcp85hotter_ssp3,2099.0,BANC,30.25227092,7430.61,1.633,1.687
rcp85hotter_ssp3,2099.0,BPAT,73.30497156,11837.07,1.213,1.09
rcp85hotter_ssp3,2099.0,CHPD,2.39704891,529.51,1.187,1.084
rcp85hotter_ssp3,2099.0,CISO,389.93556214,80551.94,1.582,1.681
rcp85hotter_ssp3,2099.0,CPLE,56.22321407,11923.26,0.942,0.975
rcp85hotter_ssp3,2099.0,DOPD,2.1802076699999997,412.69,1.214,1.094
rcp85hotter_ssp3,2099.0,DUK,99.34064919,20774.31,0.944,1.067
rcp85hotter_ssp3,2099.0,EPE,12.610217109999999,2926.76,1.552,1.623
rcp85hotter_ssp3,2099.0,ERCO,472.96104614,99689.75,1.436,1.51
rcp85hotter_ssp3,2099.0,FMPP,25.1018185,4822.27,1.269,1.264
rcp85hotter_ssp3,2099.0,FPC,76.60484127,15760.26,1.299,1.298
rcp85hotter_ssp3,2099.0,FPL,176.06133212999998,32958.99,1.285,1.27
rcp85hotter_ssp3,2099.0,GCPD,7.08661551,1238.44,1.243,1.372
rcp85hotter_ssp3,2099.0,GVL,2.83150637,602.67,1.303,1.314
rcp85hotter_ssp3,2099.0,HST,0.7951516,139.37,1.296,1.267
rcp85hotter_ssp3,2099.0,IID,6.59548792,1751.6,1.722,1.625
rcp85hotter_ssp3,2099.0,IPCO,22.7439815,5376.55,1.317,1.478
rcp85hotter_ssp3,2099.0,ISNE,197.5465005,42605.28,1.378,1.538
rcp85hotter_ssp3,2099.0,JEA,17.69516155,3660.29,1.247,1.305
rcp85hotter_ssp3,2099.0,LDWP,50.089880840000006,11302.01,1.647,1.689
rcp85hotter_ssp3,2099.0,LGEE,28.68297412,6080.36,0.915,0.974
rcp85hotter_ssp3,2099.0,MISO,842.39963799,156512.84,1.247,1.316
rcp85hotter_ssp3,2099.0,NEVP,60.53689834,13824.88,1.456,1.533
rcp85hotter_ssp3,2099.0,NSB,0.5923189200000001,132.06,1.307,1.328
rcp85hotter_ssp3,2099.0,NWMT,11.5865061,2053.22,1.208,1.346
rcp85hotter_ssp3,2099.0,NYIS,245.29824003,53462.45,1.49,1.708
rcp85hotter_ssp3,2099.0,PACE,71.08444936,13358.91,1.335,1.461
rcp85hotter_ssp3,2099.0,PACW,27.85263247,5076.13,1.253,1.362
rcp85hotter_ssp3,2099.0,PGE,27.039067879999998,5369.8,1.256,1.394
rcp85hotter_ssp3,2099.0,PJM,982.1816145800001,206991.84,1.167,1.217
rcp85hotter_ssp3,2099.0,PNM,23.24551448,4765.26,1.552,1.75
rcp85hotter_ssp3,2099.0,PSCO,76.07950448999999,16182.2,1.758,1.956
rcp85hotter_ssp3,2099.0,PSEI,40.60032149,6551.41,1.229,1.139
rcp85hotter_ssp3,2099.0,SC,27.02538452,5642.48,1.009,1.128
rcp85hotter_ssp3,2099.0,SCEG,28.18518701,5855.91,1.016,1.119
rcp85hotter_ssp3,2099.0,SCL,13.207662990000001,2143.96,1.215,1.162
rcp85hotter_ssp3,2099.0,SEC,1.7862576200000002,376.66,1.188,1.211
rcp85hotter_ssp3,2099.0,SOCO,238.97843551,50178.13,1.029,1.139
rcp85hotter_ssp3,2099.0,SPA,0.69822501,130.62,1.058,1.037
rcp85hotter_ssp3,2099.0,SRP,43.26048004,10662.06,1.37,1.432
rcp85hotter_ssp3,2099.0,SWPP,334.41727293,73512.8,1.223,1.445
rcp85hotter_ssp3,2099.0,TAL,3.79795995,815.97,1.259,1.349
rcp85hotter_ssp3,2099.0,TEC,30.362388199999998,5777.62,1.28,1.281
rcp85hotter_ssp3,2099.0,TEPC,20.86241204,4920.45,1.382,1.449
rcp85hotter_ssp3,2099.0,TIDC,4.49475172,1059.64,1.573,1.67
rcp85hotter_ssp3,2099.0,TPWR,6.50563572,1078.54,1.198,1.12
rcp85hotter_ssp3,2099.0,TVA,168.10627865,35244.2,0.984,1.082
rcp85hotter_ssp3,2099.0,WACM,43.33485305,7616.03,1.579,1.802
rcp85hotter_ssp3,2099.0,WALC,13.37587034,2454.33,1.383,1.421
rcp85hotter_ssp3,2099.0,WAUW,1.00015515,209.83,1.31,1.513
rcp85hotter_ssp5,2020.0,AEC,4.65841488,1068.26,0.973,1.044
rcp85hotter_ssp5,2020.0,AECI,21.2535491,4592.06,1.001,0.848
rcp85hotter_ssp5,2020.0,AVA,13.09567502,2538.22,0.994,1.04
rcp85hotter_ssp5,2020.0,AZPS,33.72115703,8319.25,1.024,1.062
rcp85hotter_ssp5,2020.0,BANC,18.219501,4924.87,0.984,1.118
rcp85hotter_ssp5,2020.0,BPAT,60.016298649999996,11883.65,0.993,1.095
rcp85hotter_ssp5,2020.0,CHPD,2.01598555,558.61,0.998,1.144
rcp85hotter_ssp5,2020.0,CISO,245.13905099000002,53568.48,0.994,1.118
rcp85hotter_ssp5,2020.0,CPLE,60.650337310000005,12858.38,1.016,1.051
rcp85hotter_ssp5,2020.0,DOPD,1.8044915400000001,428.36,1.005,1.135
rcp85hotter_ssp5,2020.0,DUK,106.43719806,21488.98,1.012,1.104
rcp85hotter_ssp5,2020.0,EPE,8.17740383,1862.03,1.007,1.033
rcp85hotter_ssp5,2020.0,ERCO,335.70449857,69356.07,1.019,1.05
rcp85hotter_ssp5,2020.0,FMPP,20.32745909,4016.96,1.028,1.053
rcp85hotter_ssp5,2020.0,FPC,60.82259041,12875.12,1.031,1.06
rcp85hotter_ssp5,2020.0,FPL,140.35925278,26706.14,1.024,1.029
rcp85hotter_ssp5,2020.0,GCPD,5.71738968,953.54,1.003,1.057
rcp85hotter_ssp5,2020.0,GVL,2.2279918999999997,482.52,1.026,1.052
rcp85hotter_ssp5,2020.0,HST,0.62538946,114.42,1.019,1.04
rcp85hotter_ssp5,2020.0,IID,3.9406417599999997,1188.24,1.029,1.103
rcp85hotter_ssp5,2020.0,IPCO,17.346340100000003,3969.34,1.004,1.091
rcp85hotter_ssp5,2020.0,ISNE,143.92284019,29380.53,1.004,1.061
rcp85hotter_ssp5,2020.0,JEA,14.65139116,3101.45,1.033,1.106
rcp85hotter_ssp5,2020.0,LDWP,30.6083583,7277.22,1.007,1.088
rcp85hotter_ssp5,2020.0,LGEE,31.17769391,6313.08,0.994,1.011
rcp85hotter_ssp5,2020.0,MISO,675.14523176,123403.04,0.999,1.037
rcp85hotter_ssp5,2020.0,NEVP,42.359535,9910.32,1.019,1.099
rcp85hotter_ssp5,2020.0,NSB,0.47014865,112.51,1.037,1.131
rcp85hotter_ssp5,2020.0,NWMT,9.342604099999999,1521.13,0.974,0.998
rcp85hotter_ssp5,2020.0,NYIS,165.70295371,34193.54,1.006,1.092
rcp85hotter_ssp5,2020.0,PACE,53.343930490000005,9519.13,1.002,1.041
rcp85hotter_ssp5,2020.0,PACW,22.04942358,4117.49,0.992,1.104
rcp85hotter_ssp5,2020.0,PGE,21.49789939,4378.14,0.999,1.137
rcp85hotter_ssp5,2020.0,PJM,846.5531268200001,176246.08,1.006,1.036
rcp85hotter_ssp5,2020.0,PNM,14.68267632,2787.94,0.981,1.024
rcp85hotter_ssp5,2020.0,PSCO,43.504139,8501.04,1.005,1.028
rcp85hotter_ssp5,2020.0,PSEI,33.13225551,6288.62,1.003,1.093
rcp85hotter_ssp5,2020.0,SC,27.53821516,6268.17,1.028,1.253
rcp85hotter_ssp5,2020.0,SCEG,28.30935136,5839.83,1.021,1.116
rcp85hotter_ssp5,2020.0,SCL,10.92874716,2028.58,1.006,1.099
rcp85hotter_ssp5,2020.0,SEC,1.53299555,303.68,1.02,0.976
rcp85hotter_ssp5,2020.0,SOCO,229.85252202,46017.07,0.989,1.045
rcp85hotter_ssp5,2020.0,SPA,0.63873793,115.19,0.968,0.914
rcp85hotter_ssp5,2020.0,SRP,32.25813462,7999.57,1.021,1.075
rcp85hotter_ssp5,2020.0,SWPP,274.49554473,55678.84,1.004,1.094
rcp85hotter_ssp5,2020.0,TAL,3.09396871,664.91,1.026,1.099
rcp85hotter_ssp5,2020.0,TEC,24.29633892,4770.43,1.024,1.058
rcp85hotter_ssp5,2020.0,TEPC,15.572288449999999,3596.63,1.032,1.059
rcp85hotter_ssp5,2020.0,TIDC,2.82090516,712.62,0.988,1.123
rcp85hotter_ssp5,2020.0,TPWR,5.429283799999999,1055.26,0.999,1.096
rcp85hotter_ssp5,2020.0,TVA,171.67044083000002,34201.5,1.005,1.05
rcp85hotter_ssp5,2020.0,WACM,27.41137015,4557.46,0.999,1.078
