Scenario,Year,State,Total_Load_TWh,Peak_Load_MWh,Total_Load_Normalized,Peak_Load_Normalized
rcp85hotter_ssp5,2062.0,Minnesota,109.95707193999999,20254.14,1.495,1.562
rcp85hotter_ssp5,2062.0,Mississippi,90.559486,17558.8,1.747,1.92
rcp85hotter_ssp5,2062.0,Missouri,159.37996266,31355.88,1.729,1.908
rcp85hotter_ssp5,2062.0,Montana,29.31740775,5244.9,1.935,2.23
rcp85hotter_ssp5,2062.0,Nebraska,54.36690461,11388.78,1.652,1.875
rcp85hotter_ssp5,2062.0,Nevada,82.30916067,18375.69,1.998,2.137
rcp85hotter_ssp5,2062.0,New Hampshire,20.52403579,4558.29,1.69,1.943
rcp85hotter_ssp5,2062.0,New Jersey,102.00677906,21335.74,1.186,1.234
rcp85hotter_ssp5,2062.0,New Mexico,52.28585789,10373.62,2.139,2.319
rcp85hotter_ssp5,2062.0,New York,228.00340675,48901.71,1.324,1.496
rcp85hotter_ssp5,2062.0,North Carolina,280.09111256,56997.82,1.859,2.006
rcp85hotter_ssp5,2062.0,North Dakota,33.887468219999995,6635.38,1.738,1.902
rcp85hotter_ssp5,2062.0,Ohio,245.65767251,51280.22,1.581,1.632
rcp85hotter_ssp5,2062.0,Oklahoma,141.39884350999998,29971.62,2.113,2.397
rcp85hotter_ssp5,2062.0,Oregon,102.75960502,19007.95,1.87,2.073
rcp85hotter_ssp5,2062.0,Pennsylvania,240.87574393,50282.9,1.526,1.576
rcp85hotter_ssp5,2062.0,Rhode Island,13.67840191,3037.91,1.611,1.852
rcp85hotter_ssp5,2062.0,South Carolina,175.28157274,34657.68,1.963,2.089
rcp85hotter_ssp5,2062.0,South Dakota,20.62141652,4018.68,1.548,1.715
rcp85hotter_ssp5,2062.0,Tennessee,201.22813381,41746.11,1.794,1.969
rcp85hotter_ssp5,2062.0,Texas,881.33034122,177497.36,2.014,2.14
rcp85hotter_ssp5,2062.0,Utah,81.96563401,15677.75,2.277,2.543
rcp85hotter_ssp5,2062.0,Vermont,9.01765728,2002.78,1.515,1.741
rcp85hotter_ssp5,2062.0,Virginia,214.12335076,44651.31,1.684,1.745
rcp85hotter_ssp5,2062.0,Washington,196.85786219,35796.41,1.823,1.886
rcp85hotter_ssp5,2062.0,West Virginia,46.944788810000006,9799.57,1.456,1.503
rcp85hotter_ssp5,2062.0,Wisconsin,112.69655606,20707.91,1.54,1.608
rcp85hotter_ssp5,2062.0,Wyoming,33.14964641,5934.97,2.024,2.26
rcp85hotter_ssp5,2063.0,Alabama,178.48582331999998,39012.44,1.897,2.202
rcp85hotter_ssp5,2063.0,Arizona,197.87055508,46603.36,2.207,2.299
rcp85hotter_ssp5,2063.0,Arkansas,99.6422041,19407.24,1.989,2.179
rcp85hotter_ssp5,2063.0,California,552.2090946000001,126697.68,1.742,2.039
rcp85hotter_ssp5,2063.0,Colorado,142.40838411000001,27411.04,2.344,2.501
rcp85hotter_ssp5,2063.0,Connecticut,45.97282737,9363.09,1.443,1.521
rcp85hotter_ssp5,2063.0,Delaware,22.361037239999998,4778.72,1.766,1.867
rcp85hotter_ssp5,2063.0,District of Columbia,16.74536624,3578.61,1.277,1.349
rcp85hotter_ssp5,2063.0,Florida,469.40431688999996,94301.03,1.739,1.818
rcp85hotter_ssp5,2063.0,Georgia,273.66933705,60242.98,1.822,2.119
rcp85hotter_ssp5,2063.0,Idaho,57.69583564,12223.78,2.187,2.468
rcp85hotter_ssp5,2063.0,Illinois,207.67570467,43175.05,1.371,1.47
rcp85hotter_ssp5,2063.0,Indiana,187.32268274,37045.64,1.78,1.919
rcp85hotter_ssp5,2063.0,Iowa,84.89912611,16474.12,1.639,1.796
rcp85hotter_ssp5,2063.0,Kansas,89.00033923000001,19376.93,1.953,2.285
rcp85hotter_ssp5,2063.0,Kentucky,152.34815227,31860.82,1.873,2.082
rcp85hotter_ssp5,2063.0,Louisiana,156.23888501,30094.54,1.641,1.788
rcp85hotter_ssp5,2063.0,Maine,22.189661519999998,4519.28,1.797,1.894
rcp85hotter_ssp5,2063.0,Maryland,108.99992564,23294.08,1.515,1.601
rcp85hotter_ssp5,2063.0,Massachusetts,97.30982634,19818.69,1.594,1.679
rcp85hotter_ssp5,2063.0,Michigan,152.66794982,29495.68,1.423,1.541
rcp85hotter_ssp5,2063.0,Minnesota,111.41619745,21385.39,1.515,1.649
rcp85hotter_ssp5,2063.0,Mississippi,91.86107283,18151.89,1.773,1.985
rcp85hotter_ssp5,2063.0,Missouri,162.37983553,32608.82,1.762,1.984
rcp85hotter_ssp5,2063.0,Montana,29.84462276,5648.51,1.97,2.401
rcp85hotter_ssp5,2063.0,Nebraska,55.17061148,11947.89,1.677,1.967
rcp85hotter_ssp5,2063.0,Nevada,83.45508584999999,19038.61,2.026,2.214
rcp85hotter_ssp5,2063.0,New Hampshire,20.78175448,4232.53,1.711,1.804
rcp85hotter_ssp5,2063.0,New Jersey,102.95649012,21743.52,1.197,1.258
rcp85hotter_ssp5,2063.0,New Mexico,53.107224280000004,10265.88,2.172,2.295
rcp85hotter_ssp5,2063.0,New York,230.12940727,47639.17,1.336,1.457
rcp85hotter_ssp5,2063.0,North Carolina,283.4789946,61854.3,1.882,2.177
rcp85hotter_ssp5,2063.0,North Dakota,34.33682228,6860.34,1.761,1.967
rcp85hotter_ssp5,2063.0,Ohio,248.97288553,53207.32,1.602,1.693
rcp85hotter_ssp5,2063.0,Oklahoma,144.12359145,31608.36,2.153,2.528
rcp85hotter_ssp5,2063.0,Oregon,104.06740522,19327.0,1.894,2.108
rcp85hotter_ssp5,2063.0,Pennsylvania,243.38071082,51970.52,1.542,1.629
rcp85hotter_ssp5,2063.0,Rhode Island,13.90842827,2832.67,1.638,1.726
rcp85hotter_ssp5,2063.0,South Carolina,177.64271775,38657.66,1.989,2.331
rcp85hotter_ssp5,2063.0,South Dakota,20.9069517,4154.36,1.569,1.773
rcp85hotter_ssp5,2063.0,Tennessee,203.46546838999998,43148.05,1.814,2.035
rcp85hotter_ssp5,2063.0,Texas,894.94655227,182699.66,2.045,2.203
rcp85hotter_ssp5,2063.0,Utah,83.24217104,16014.62,2.312,2.598
rcp85hotter_ssp5,2063.0,Vermont,9.10000753,1853.36,1.529,1.611
rcp85hotter_ssp5,2063.0,Virginia,217.58243961000002,46476.71,1.712,1.816
rcp85hotter_ssp5,2063.0,Washington,199.17580152000002,35865.59,1.844,1.89
rcp85hotter_ssp5,2063.0,West Virginia,47.573032049999995,10166.7,1.476,1.56
rcp85hotter_ssp5,2063.0,Wisconsin,114.37190362999999,21906.11,1.563,1.701
rcp85hotter_ssp5,2063.0,Wyoming,33.68659844,6087.78,2.057,2.318
rcp85hotter_ssp5,2064.0,Alabama,180.75414678,36704.61,1.921,2.072
rcp85hotter_ssp5,2064.0,Arizona,201.5247835,45899.18,2.248,2.265
rcp85hotter_ssp5,2064.0,Arkansas,101.60361205,19645.75,2.029,2.206
rcp85hotter_ssp5,2064.0,California,561.34582617,122524.5,1.771,1.972
rcp85hotter_ssp5,2064.0,Colorado,144.40885065999998,27971.32,2.377,2.552
rcp85hotter_ssp5,2064.0,Connecticut,46.53603254,9446.55,1.461,1.535
rcp85hotter_ssp5,2064.0,Delaware,22.602189239999998,4664.36,1.785,1.822
rcp85hotter_ssp5,2064.0,District of Columbia,16.929944829999997,3493.8,1.291,1.317
rcp85hotter_ssp5,2064.0,Florida,476.24052164999995,93976.69,1.764,1.812
rcp85hotter_ssp5,2064.0,Georgia,276.67764552,56161.21,1.842,1.975
rcp85hotter_ssp5,2064.0,Idaho,58.6563618,11938.4,2.223,2.41
rcp85hotter_ssp5,2064.0,Illinois,210.95990866999998,42120.01,1.393,1.434
rcp85hotter_ssp5,2064.0,Indiana,190.40756015,36303.1,1.809,1.881
rcp85hotter_ssp5,2064.0,Iowa,86.20557017,16513.68,1.665,1.8
rcp85hotter_ssp5,2064.0,Kansas,90.67985856,19318.25,1.99,2.278
rcp85hotter_ssp5,2064.0,Kentucky,154.53951578,30858.68,1.9,2.017
rcp85hotter_ssp5,2064.0,Louisiana,158.59642699,29868.78,1.666,1.775
rcp85hotter_ssp5,2064.0,Maine,22.53367748,4574.21,1.825,1.917
rcp85hotter_ssp5,2064.0,Maryland,110.14493956,22730.37,1.531,1.562
rcp85hotter_ssp5,2064.0,Massachusetts,98.80929462,20057.73,1.618,1.7
rcp85hotter_ssp5,2064.0,Michigan,154.45713491,28849.1,1.439,1.507
rcp85hotter_ssp5,2064.0,Minnesota,112.87532276,21048.51,1.535,1.623
rcp85hotter_ssp5,2064.0,Mississippi,93.16265959,17811.76,1.798,1.948
rcp85hotter_ssp5,2064.0,Missouri,165.37970979,32984.5,1.794,2.007
rcp85hotter_ssp5,2064.0,Montana,30.371838649999997,5550.69,2.004,2.36
rcp85hotter_ssp5,2064.0,Nebraska,55.97431719,11868.7,1.701,1.954
rcp85hotter_ssp5,2064.0,Nevada,84.60101218999999,19131.54,2.054,2.224
rcp85hotter_ssp5,2064.0,New Hampshire,21.039474390000002,4270.9,1.733,1.82
rcp85hotter_ssp5,2064.0,New Jersey,103.90620109999999,21418.03,1.208,1.239
rcp85hotter_ssp5,2064.0,New Mexico,53.928589960000004,10620.42,2.206,2.374
rcp85hotter_ssp5,2064.0,New York,232.25540808000002,47730.91,1.348,1.46
rcp85hotter_ssp5,2064.0,North Carolina,286.86687728,60091.41,1.904,2.115
rcp85hotter_ssp5,2064.0,North Dakota,34.78617697999999,6908.56,1.784,1.981
rcp85hotter_ssp5,2064.0,Ohio,252.28809847,52064.15,1.624,1.657
rcp85hotter_ssp5,2064.0,Oklahoma,146.84833977000002,31643.46,2.194,2.531
rcp85hotter_ssp5,2064.0,Oregon,105.37520517,19710.68,1.918,2.15
rcp85hotter_ssp5,2064.0,Pennsylvania,245.88567818,50738.55,1.558,1.59
rcp85hotter_ssp5,2064.0,Rhode Island,14.13845484,2870.03,1.665,1.749
rcp85hotter_ssp5,2064.0,South Carolina,180.00386271000002,36841.36,2.015,2.221
rcp85hotter_ssp5,2064.0,South Dakota,21.19248614,4151.37,1.591,1.772
rcp85hotter_ssp5,2064.0,Tennessee,205.70280384,41375.11,1.834,1.951
rcp85hotter_ssp5,2064.0,Texas,908.5627636900001,179372.6,2.077,2.162
rcp85hotter_ssp5,2064.0,Utah,84.51870679000001,15626.35,2.348,2.535
rcp85hotter_ssp5,2064.0,Vermont,9.18235776,1863.97,1.542,1.62
rcp85hotter_ssp5,2064.0,Virginia,221.04152857,45561.58,1.739,1.78
rcp85hotter_ssp5,2064.0,Washington,201.49374162,33893.82,1.866,1.786
rcp85hotter_ssp5,2064.0,West Virginia,48.20127614,9947.19,1.495,1.526
rcp85hotter_ssp5,2064.0,Wisconsin,116.04725117,21510.34,1.586,1.67
rcp85hotter_ssp5,2064.0,Wyoming,34.22355057,5955.59,2.09,2.268
rcp85hotter_ssp5,2065.0,Alabama,183.02247015999998,38436.76,1.946,2.17
rcp85hotter_ssp5,2065.0,Arizona,205.17901205,48999.41,2.288,2.418
rcp85hotter_ssp5,2065.0,Arkansas,103.56501993,19332.03,2.068,2.171
rcp85hotter_ssp5,2065.0,California,570.48255721,129890.08,1.799,2.09
rcp85hotter_ssp5,2065.0,Colorado,146.40931547999998,28918.69,2.41,2.639
rcp85hotter_ssp5,2065.0,Connecticut,47.0992376,9380.97,1.479,1.524
rcp85hotter_ssp5,2065.0,Delaware,22.84334181,4639.53,1.805,1.813
rcp85hotter_ssp5,2065.0,District of Columbia,17.11452345,3475.99,1.305,1.311
rcp85hotter_ssp5,2065.0,Florida,483.0767274,94275.28,1.79,1.818
rcp85hotter_ssp5,2065.0,Georgia,279.68595469999997,58924.96,1.862,2.072
rcp85hotter_ssp5,2065.0,Idaho,59.61688763,12446.7,2.259,2.513
rcp85hotter_ssp5,2065.0,Illinois,214.24411236,41964.38,1.415,1.428
rcp85hotter_ssp5,2065.0,Indiana,193.49243671000002,35565.2,1.838,1.842
rcp85hotter_ssp5,2065.0,Iowa,87.51201434000001,16206.93,1.69,1.767
rcp85hotter_ssp5,2065.0,Kansas,92.35937739,18835.85,2.026,2.221
rcp85hotter_ssp5,2065.0,Kentucky,156.73087990000002,31279.99,1.927,2.044
rcp85hotter_ssp5,2065.0,Louisiana,160.95396912,29363.0,1.69,1.745
rcp85hotter_ssp5,2065.0,Maine,22.87769373,4556.65,1.852,1.909
rcp85hotter_ssp5,2065.0,Maryland,111.28995358,22603.21,1.547,1.554
rcp85hotter_ssp5,2065.0,Massachusetts,100.30876368000001,19978.95,1.643,1.693
rcp85hotter_ssp5,2065.0,Michigan,156.24631987,28174.27,1.456,1.472
rcp85hotter_ssp5,2065.0,Minnesota,114.33444731,20677.77,1.555,1.595
rcp85hotter_ssp5,2065.0,Mississippi,94.46424707999999,17529.57,1.823,1.917
rcp85hotter_ssp5,2065.0,Missouri,168.3795828,32306.48,1.827,1.966
rcp85hotter_ssp5,2065.0,Montana,30.89905353,5661.79,2.039,2.407
rcp85hotter_ssp5,2065.0,Nebraska,56.77802328,11547.42,1.726,1.901
rcp85hotter_ssp5,2065.0,Nevada,85.74693746,20034.35,2.082,2.329
rcp85hotter_ssp5,2065.0,New Hampshire,21.29719338,4241.86,1.754,1.808
rcp85hotter_ssp5,2065.0,New Jersey,104.85591192,21218.18,1.219,1.228
rcp85hotter_ssp5,2065.0,New Mexico,54.749956770000004,10834.98,2.24,2.422
rcp85hotter_ssp5,2065.0,New York,234.38141011000002,47132.45,1.361,1.442
rcp85hotter_ssp5,2065.0,North Carolina,290.25475978,59228.28,1.927,2.084
rcp85hotter_ssp5,2065.0,North Dakota,35.23553097,6735.75,1.807,1.931
rcp85hotter_ssp5,2065.0,Ohio,255.60331164,51913.53,1.645,1.652
rcp85hotter_ssp5,2065.0,Oklahoma,149.57308756999998,30685.42,2.235,2.454
rcp85hotter_ssp5,2065.0,Oregon,106.68300633,19630.56,1.942,2.141
rcp85hotter_ssp5,2065.0,Pennsylvania,248.39064498,50435.31,1.574,1.581
rcp85hotter_ssp5,2065.0,Rhode Island,14.36848164,2861.84,1.692,1.744
rcp85hotter_ssp5,2065.0,South Carolina,182.36500714,38801.89,2.042,2.339
rcp85hotter_ssp5,2065.0,South Dakota,21.47802017,4068.28,1.612,1.736
rcp85hotter_ssp5,2065.0,Tennessee,207.94013837,41775.08,1.854,1.97
rcp85hotter_ssp5,2065.0,Texas,922.1789746799999,182671.84,2.108,2.202
rcp85hotter_ssp5,2065.0,Utah,85.79524287999999,16467.1,2.383,2.672
rcp85hotter_ssp5,2065.0,Vermont,9.26470722,1845.29,1.556,1.604
rcp85hotter_ssp5,2065.0,Virginia,224.50061819,45549.5,1.766,1.78
rcp85hotter_ssp5,2065.0,Washington,203.81168093,34840.84,1.887,1.836
rcp85hotter_ssp5,2065.0,West Virginia,48.82951895,9917.37,1.515,1.521
rcp85hotter_ssp5,2065.0,Wisconsin,117.72259904,21178.61,1.609,1.644
rcp85hotter_ssp5,2065.0,Wyoming,34.760501979999994,6287.36,2.123,2.394
rcp85hotter_ssp5,2066.0,Alabama,185.34157885,38577.7,1.97,2.178
rcp85hotter_ssp5,2066.0,Arizona,207.68771385,47419.78,2.316,2.34
rcp85hotter_ssp5,2066.0,Arkansas,104.95839715000001,20402.4,2.096,2.291
rcp85hotter_ssp5,2066.0,California,577.45892957,122250.96,1.821,1.967
rcp85hotter_ssp5,2066.0,Colorado,148.33978891,29955.42,2.442,2.733
rcp85hotter_ssp5,2066.0,Connecticut,47.60316163,9937.74,1.494,1.614
rcp85hotter_ssp5,2066.0,Delaware,23.1014923,4778.74,1.825,1.867
rcp85hotter_ssp5,2066.0,District of Columbia,17.256711260000003,3569.69,1.316,1.346
rcp85hotter_ssp5,2066.0,Florida,489.11488473,97816.37,1.812,1.886
rcp85hotter_ssp5,2066.0,Georgia,283.04483747,58893.29,1.884,2.071
rcp85hotter_ssp5,2066.0,Idaho,60.48060659,12348.75,2.292,2.493
rcp85hotter_ssp5,2066.0,Illinois,217.38531481,43489.68,1.436,1.48
rcp85hotter_ssp5,2066.0,Indiana,195.61748077000001,37285.91,1.859,1.932
rcp85hotter_ssp5,2066.0,Iowa,88.76163931999999,17089.35,1.714,1.863
rcp85hotter_ssp5,2066.0,Kansas,94.16669731,20518.53,2.066,2.419
rcp85hotter_ssp5,2066.0,Kentucky,159.03490512,32619.66,1.955,2.132
rcp85hotter_ssp5,2066.0,Louisiana,163.43011443,30850.18,1.716,1.833
rcp85hotter_ssp5,2066.0,Maine,23.20927285,4845.22,1.879,2.03
rcp85hotter_ssp5,2066.0,Maryland,112.30517757,23231.26,1.561,1.597
rcp85hotter_ssp5,2066.0,Massachusetts,101.41833311,21172.32,1.661,1.794
rcp85hotter_ssp5,2066.0,Michigan,157.54503082,29483.29,1.468,1.54
rcp85hotter_ssp5,2066.0,Minnesota,115.84877995000001,21689.17,1.575,1.673
rcp85hotter_ssp5,2066.0,Mississippi,95.86654294,18835.73,1.85,2.059
rcp85hotter_ssp5,2066.0,Missouri,171.49488578,34784.27,1.86,2.117
rcp85hotter_ssp5,2066.0,Montana,31.21784246,5702.09,2.06,2.424
rcp85hotter_ssp5,2066.0,Nebraska,57.709854799999995,12507.66,1.754,2.059
rcp85hotter_ssp5,2066.0,Nevada,86.91857225,19316.64,2.11,2.246
rcp85hotter_ssp5,2066.0,New Hampshire,21.553284379999997,4499.51,1.775,1.917
rcp85hotter_ssp5,2066.0,New Jersey,105.25470492000001,21650.66,1.224,1.253
rcp85hotter_ssp5,2066.0,New Mexico,55.545798,11265.0,2.272,2.518
rcp85hotter_ssp5,2066.0,New York,236.40083769999998,50130.64,1.373,1.534
rcp85hotter_ssp5,2066.0,North Carolina,294.43218254000004,62288.19,1.955,2.192
rcp85hotter_ssp5,2066.0,North Dakota,35.45914741,7108.53,1.818,2.038
rcp85hotter_ssp5,2066.0,Ohio,258.59090274,53491.68,1.664,1.702
rcp85hotter_ssp5,2066.0,Oklahoma,152.58167092,33695.21,2.28,2.695
rcp85hotter_ssp5,2066.0,Oregon,108.1055645,20381.31,1.967,2.223
rcp85hotter_ssp5,2066.0,Pennsylvania,249.92955256,51678.63,1.584,1.62
rcp85hotter_ssp5,2066.0,Rhode Island,14.529744130000001,3033.26,1.711,1.849
rcp85hotter_ssp5,2066.0,South Carolina,185.16827432,39142.48,2.073,2.36
rcp85hotter_ssp5,2066.0,South Dakota,21.77639158,4323.13,1.634,1.845
rcp85hotter_ssp5,2066.0,Tennessee,210.10452993,44588.55,1.873,2.103
rcp85hotter_ssp5,2066.0,Texas,936.73229457,194262.73,2.141,2.342
rcp85hotter_ssp5,2066.0,Utah,86.92300287,16416.3,2.415,2.663
rcp85hotter_ssp5,2066.0,Vermont,9.37202785,1956.53,1.574,1.701
rcp85hotter_ssp5,2066.0,Virginia,226.65051179,46863.47,1.783,1.831
rcp85hotter_ssp5,2066.0,Washington,206.32740923,32990.69,1.911,1.738
rcp85hotter_ssp5,2066.0,West Virginia,49.3489904,10208.25,1.531,1.566
rcp85hotter_ssp5,2066.0,Wisconsin,119.46378878,22254.49,1.633,1.728
rcp85hotter_ssp5,2066.0,Wyoming,35.182145479999996,6330.25,2.149,2.411
rcp85hotter_ssp5,2067.0,Alabama,187.66068801,38667.85,1.995,2.183
rcp85hotter_ssp5,2067.0,Arizona,210.19641507,46818.63,2.344,2.31
rcp85hotter_ssp5,2067.0,Arkansas,106.35177398,20786.9,2.123,2.334
rcp85hotter_ssp5,2067.0,California,584.43530147,123418.21,1.843,1.986
rcp85hotter_ssp5,2067.0,Colorado,150.27026206,29400.43,2.474,2.683
rcp85hotter_ssp5,2067.0,Connecticut,48.10708503,10279.3,1.51,1.67
rcp85hotter_ssp5,2067.0,Delaware,23.35964348,4931.37,1.845,1.927
rcp85hotter_ssp5,2067.0,District of Columbia,17.39889957,3673.02,1.327,1.385
rcp85hotter_ssp5,2067.0,Florida,495.15304323000004,101236.27,1.834,1.952
rcp85hotter_ssp5,2067.0,Georgia,286.40371974,59302.82,1.907,2.086
rcp85hotter_ssp5,2067.0,Idaho,61.34432525,12666.56,2.325,2.557
rcp85hotter_ssp5,2067.0,Illinois,220.526517,45019.65,1.456,1.532
rcp85hotter_ssp5,2067.0,Indiana,197.74252450999998,37978.82,1.879,1.967
rcp85hotter_ssp5,2067.0,Iowa,90.01126378000001,17440.58,1.738,1.901
rcp85hotter_ssp5,2067.0,Kansas,95.97401688,20627.81,2.106,2.432
rcp85hotter_ssp5,2067.0,Kentucky,161.33893021,33583.47,1.984,2.195
rcp85hotter_ssp5,2067.0,Louisiana,165.90626091,31536.56,1.742,1.874
rcp85hotter_ssp5,2067.0,Maine,23.54085186,5030.1,1.906,2.108
rcp85hotter_ssp5,2067.0,Maryland,113.32040176000001,23922.66,1.575,1.644
rcp85hotter_ssp5,2067.0,Massachusetts,102.52790197,21907.7,1.679,1.856
rcp85hotter_ssp5,2067.0,Michigan,158.84374119999998,29830.17,1.48,1.558
rcp85hotter_ssp5,2067.0,Minnesota,117.36311236,22073.03,1.596,1.702
rcp85hotter_ssp5,2067.0,Mississippi,97.26884021,18938.65,1.877,2.071
rcp85hotter_ssp5,2067.0,Missouri,174.61018919999998,35425.46,1.894,2.156
rcp85hotter_ssp5,2067.0,Montana,31.53663303,5838.77,2.081,2.482
rcp85hotter_ssp5,2067.0,Nebraska,58.64168638,12551.54,1.782,2.066
rcp85hotter_ssp5,2067.0,Nevada,88.09020779000001,19139.27,2.139,2.225
rcp85hotter_ssp5,2067.0,New Hampshire,21.80937484,4660.13,1.796,1.986
rcp85hotter_ssp5,2067.0,New Jersey,105.65349755,22235.21,1.228,1.286
rcp85hotter_ssp5,2067.0,New Mexico,56.34163856,11132.72,2.305,2.489
rcp85hotter_ssp5,2067.0,New York,238.42026477000002,50687.03,1.384,1.551
rcp85hotter_ssp5,2067.0,North Carolina,298.60960574,63622.87,1.982,2.239
rcp85hotter_ssp5,2067.0,North Dakota,35.68276347,7180.28,1.83,2.058
rcp85hotter_ssp5,2067.0,Ohio,261.5784951,55220.88,1.683,1.758
rcp85hotter_ssp5,2067.0,Oklahoma,155.59025490000002,33824.9,2.325,2.705
rcp85hotter_ssp5,2067.0,Oregon,109.52812356999999,20894.55,1.993,2.279
rcp85hotter_ssp5,2067.0,Pennsylvania,251.46846083000003,53069.11,1.593,1.663
rcp85hotter_ssp5,2067.0,Rhode Island,14.69100649,3139.11,1.73,1.913
rcp85hotter_ssp5,2067.0,South Carolina,187.9715414,39636.97,2.105,2.39
rcp85hotter_ssp5,2067.0,South Dakota,22.07476175,4414.25,1.657,1.884
rcp85hotter_ssp5,2067.0,Tennessee,212.26892213,44738.9,1.892,2.11
rcp85hotter_ssp5,2067.0,Texas,951.28561486,194420.8,2.174,2.344
rcp85hotter_ssp5,2067.0,Utah,88.05076214,16057.87,2.446,2.605
rcp85hotter_ssp5,2067.0,Vermont,9.479348980000001,2025.5,1.592,1.761
rcp85hotter_ssp5,2067.0,Virginia,228.80040552,48256.55,1.8,1.886
rcp85hotter_ssp5,2067.0,Washington,208.84313851,33481.36,1.934,1.764
rcp85hotter_ssp5,2067.0,West Virginia,49.86846165,10527.55,1.547,1.615
rcp85hotter_ssp5,2067.0,Wisconsin,121.20497853,22648.27,1.656,1.758
rcp85hotter_ssp5,2067.0,Wyoming,35.60378872,6260.18,2.174,2.384
rcp85hotter_ssp5,2068.0,Alabama,189.97979666,39561.77,2.02,2.233
rcp85hotter_ssp5,2068.0,Arizona,212.70511707,47776.66,2.372,2.357
rcp85hotter_ssp5,2068.0,Arkansas,107.74515165999999,21021.65,2.151,2.361
rcp85hotter_ssp5,2068.0,California,591.4116742699999,136955.41,1.865,2.204
rcp85hotter_ssp5,2068.0,Colorado,152.20073588,29147.43,2.505,2.66
rcp85hotter_ssp5,2068.0,Connecticut,48.61100921,10168.61,1.526,1.652
rcp85hotter_ssp5,2068.0,Delaware,23.61779389,5088.93,1.866,1.988
rcp85hotter_ssp5,2068.0,District of Columbia,17.54108729,3779.58,1.337,1.425
rcp85hotter_ssp5,2068.0,Florida,501.19120131,99630.26,1.857,1.921
rcp85hotter_ssp5,2068.0,Georgia,289.76260250999997,60314.92,1.929,2.121
rcp85hotter_ssp5,2068.0,Idaho,62.20804428,12655.81,2.358,2.555
rcp85hotter_ssp5,2068.0,Illinois,223.66771897,46512.01,1.477,1.583
rcp85hotter_ssp5,2068.0,Indiana,199.86756827000002,38970.24,1.899,2.019
rcp85hotter_ssp5,2068.0,Iowa,91.26088814,17663.47,1.762,1.925
rcp85hotter_ssp5,2068.0,Kansas,97.78133645,21192.6,2.145,2.499
rcp85hotter_ssp5,2068.0,Kentucky,163.64295517,34987.08,2.012,2.287
rcp85hotter_ssp5,2068.0,Louisiana,168.38240696,32023.25,1.768,1.903
rcp85hotter_ssp5,2068.0,Maine,23.87243112,4993.72,1.933,2.092
rcp85hotter_ssp5,2068.0,Maryland,114.33562623,24635.92,1.589,1.693
rcp85hotter_ssp5,2068.0,Massachusetts,103.63747129000001,21679.24,1.697,1.837
rcp85hotter_ssp5,2068.0,Michigan,160.14245199,30293.19,1.492,1.582
rcp85hotter_ssp5,2068.0,Minnesota,118.87744495,22386.73,1.616,1.726
rcp85hotter_ssp5,2068.0,Mississippi,98.67113575,19471.78,1.904,2.129
rcp85hotter_ssp5,2068.0,Missouri,177.72549229,36125.43,1.928,2.198
rcp85hotter_ssp5,2068.0,Montana,31.855422559999997,5830.04,2.102,2.478
rcp85hotter_ssp5,2068.0,Nebraska,59.573516479999995,12853.22,1.811,2.116
rcp85hotter_ssp5,2068.0,Nevada,89.26184287000001,20170.38,2.167,2.345
rcp85hotter_ssp5,2068.0,New Hampshire,22.06546534,4615.73,1.817,1.967
rcp85hotter_ssp5,2068.0,New Jersey,106.05229064,22758.1,1.233,1.317
rcp85hotter_ssp5,2068.0,New Mexico,57.13747935,11306.98,2.337,2.527
rcp85hotter_ssp5,2068.0,New York,240.43969307,50060.84,1.396,1.531
rcp85hotter_ssp5,2068.0,North Carolina,302.78702950999997,67593.56,2.01,2.379
rcp85hotter_ssp5,2068.0,North Dakota,35.90637953,7230.01,1.841,2.073
rcp85hotter_ssp5,2068.0,Ohio,264.56608691,57006.1,1.703,1.814
rcp85hotter_ssp5,2068.0,Oklahoma,158.59883842,34731.43,2.369,2.778
rcp85hotter_ssp5,2068.0,Oregon,110.95068277,20602.38,2.019,2.247
rcp85hotter_ssp5,2068.0,Pennsylvania,253.00736826,54498.36,1.603,1.708
rcp85hotter_ssp5,2068.0,Rhode Island,14.85226894,3106.85,1.749,1.894
rcp85hotter_ssp5,2068.0,South Carolina,190.77480872,40923.57,2.136,2.467
rcp85hotter_ssp5,2068.0,South Dakota,22.3731335,4458.21,1.679,1.903
rcp85hotter_ssp5,2068.0,Tennessee,214.43331422999998,45369.53,1.911,2.14
rcp85hotter_ssp5,2068.0,Texas,965.8389349700001,196621.16,2.207,2.37
rcp85hotter_ssp5,2068.0,Utah,89.17852175,16663.02,2.477,2.703
rcp85hotter_ssp5,2068.0,Vermont,9.58666977,2005.37,1.61,1.743
rcp85hotter_ssp5,2068.0,Virginia,230.9503002,49741.92,1.817,1.944
rcp85hotter_ssp5,2068.0,Washington,211.35886735,34843.57,1.957,1.836
rcp85hotter_ssp5,2068.0,West Virginia,50.387932979999995,10857.1,1.563,1.666
rcp85hotter_ssp5,2068.0,Wisconsin,122.94616876,23014.26,1.68,1.787
rcp85hotter_ssp5,2068.0,Wyoming,36.02543247,6382.71,2.2,2.431
rcp85hotter_ssp5,2069.0,Alabama,192.29890523,38884.73,2.044,2.195
rcp85hotter_ssp5,2069.0,Arizona,215.21381808,50968.39,2.4,2.515
